User_ID,Is_Tutor,Country ID,1stTeaching Language,1stTeachingLevel,2ndTeachingLanguage,2ndTeachingLevel,3rdTeachingLanguage,3rdTeachingLevel,4thTeachingLanguage,4thTeachingLevel,5thTeachingLanguage,5thTeachingLevel,6thTeachingLanguage,6thTeachingLevel,7thTeachingLanguage,7thTeachingLevel,8thTeachingLangauge,8thTeachingLevel,1stAlsoSpeaks,1stAlsoLevel,2ndAlsoSpeaks,2ndAlsoLevel,3rdAlsoSpeaks,3rdAlsoLevel,4thAlsoSpeaks,4thAlsoLevel,5thAlsoSpeaks,5thAlsoLevel,6thAlsoSpeaks,6thAlsoLevel,7thAlsoSpeaks,7thAlsoLevel,8thAlsoSpeaks,8thAlsoLevel,9thAlsoSpeaks,9thAlsoLevel,Signed_Up,Total_Sessions,Has_Trial,Trial_Price,Min_Price,Exam_Score,Level
1685775,1,RU,russian,7,,,,,,,,,,,,,,,english,5,ukrainian,6,,,,,,,,,,,,,,,2014-11-03T03:46:37+00:00,5023,1,600,1300,,
1686313,1,GB,english,7,,,,,,,,,,,,,,,dutch,1,indonesian,1,spanish,4,,,,,,,,,,,,,2014-11-03T04:15:44+00:00,2944,0,500,1050,,
1703025,0,ES,spanish,7,,,,,,,,,,,,,,,english,6,,,,,,,,,,,,,,,,,2019-08-07T12:59:55+00:00,392,1,300,1100,,
1704698,1,CN,chinese,7,chinese(cantonese),7,,,,,,,,,,,,,english,4,spanish,2,,,,,,,,,,,,,,,2016-02-23T06:58:14+00:00,1357,1,1000,1200,,
1715391,0,US,english,7,,,,,,,,,,,,,,,other,1,spanish,1,,,,,,,,,,,,,,,2014-11-11T06:32:58+00:00,2196,1,800,800,,
1721264,1,IT,english,6,italian,7,,,,,,,,,,,,,french,3,greek,2,,,,,,,,,,,,,,,2020-04-22T07:48:44+00:00,17,1,400,900,,
1735029,1,ES,spanish,7,,,,,,,,,,,,,,,english,2,french,3,portuguese,5,,,,,,,,,,,,,2016-09-21T09:31:11+00:00,3842,1,400,900,,
1735812,0,US,english,7,,,,,,,,,,,,,,,cebuano,2,spanish,5,,,,,,,,,,,,,,,2014-11-21T09:14:03+00:00,3950,1,900,1500,,
1740696,1,US,english,7,,,,,,,,,,,,,,,japanese,1,,,,,,,,,,,,,,,,,2015-02-20T09:09:19+00:00,1140,1,700,2800,,
1745587,1,TH,chinese,6,english,6,french,6,korean,6,spanish,6,thai,7,,,,,indonesian,6,japanese,4,turkish,1,,,,,,,,,,,,,2017-04-04T20:59:28+00:00,1154,1,1000,1000,,
1749036,1,RU,english,6,romanian,7,russian,7,,,,,,,,,,,portuguese,4,,,,,,,,,,,,,,,,,2018-09-27T10:39:09+00:00,402,1,500,800,,
1751196,1,FR,french,7,,,,,,,,,,,,,,,english,5,italian,3,,,,,,,,,,,,,,,2018-04-17T09:50:24+00:00,438,1,600,1200,,
1756124,1,IL,english,6,german,5,hebrew,7,,,,,,,,,,,spanish,3,,,,,,,,,,,,,,,,,2020-01-17T11:03:16+00:00,654,1,850,950,,
1759253,0,ES,english,6,spanish,7,,,,,,,,,,,,,french,6,german,1,italian,2,other,1,,,,,,,,,,,2019-11-05T03:16:59+00:00,49,1,800,1200,,
1764812,1,ES,spanish,7,,,,,,,,,,,,,,,english,6,french,5,german,5,greek,1,italian,4,other,1,portuguese,5,russian,4,,,2019-09-30T11:26:17+00:00,338,1,1000,1600,,
1772978,1,BR,english,6,portuguese,7,,,,,,,,,,,,,french,1,italian,1,spanish,3,,,,,,,,,,,,,2015-01-30T05:44:47+00:00,316,1,250,650,,
1774870,0,GB,english,7,,,,,,,,,,,,,,,german,3,russian,3,spanish,5,,,,,,,,,,,,,2015-01-16T08:49:22+00:00,641,1,850,2000,,
1775179,0,IE,english,7,,,,,,,,,,,,,,,spanish,5,,,,,,,,,,,,,,,,,2017-11-29T07:04:44+00:00,1311,1,650,1500,,
1778914,1,IR,english,6,persian(farsi),7,,,,,,,,,,,,,azeri,5,chinese,3,,,,,,,,,,,,,,,2014-12-23T08:41:57+00:00,1693,1,800,1000,,
1779260,1,GB,english,7,,,,,,,,,,,,,,,korean,4,,,,,,,,,,,,,,,,,2016-09-01T02:07:41+00:00,2052,1,600,1500,,
1779900,0,GB,english,7,,,,,,,,,,,,,,,italian,5,,,,,,,,,,,,,,,,,2014-12-25T06:20:22+00:00,901,1,750,1300,,
1782326,1,PK,urdu,7,,,,,,,,,,,,,,,english,5,persian(farsi),3,,,,,,,,,,,,,,,2016-12-26T10:06:15+00:00,39,1,400,1200,,
1789091,0,GB,english,7,german,6,welsh,6,,,,,,,,,,,french,3,swedish,3,,,,,,,,,,,,,,,2019-08-05T18:50:16+00:00,2,0,1000,2000,,
1790572,1,EG,arabic,7,arabic(egyptian),7,arabic(gulf),7,arabic(modernstandard),7,,,,,,,,,english,6,french,2,spanish,1,,,,,,,,,,,,,2015-01-04T09:48:58+00:00,900,1,700,1000,,
1795144,1,BR,english,6,french,6,portuguese,7,spanish,6,,,,,,,,,german,1,italian,1,,,,,,,,,,,,,,,2015-06-26T08:38:37+00:00,2726,1,1000,1800,,
1799229,1,DE,german,7,,,,,,,,,,,,,,,english,6,french,2,portuguese,6,spanish,1,,,,,,,,,,,2015-01-09T07:37:28+00:00,8966,1,990,2490,,
1802492,0,GB,english,7,,,,,,,,,,,,,,,german,1,spanish,2,,,,,,,,,,,,,,,2015-01-09T07:24:49+00:00,699,1,1000,2600,,
1810771,1,GB,english,7,,,,,,,,,,,,,,,greek,4,,,,,,,,,,,,,,,,,2015-01-19T04:59:04+00:00,4812,1,1000,2100,,
1812792,1,GB,english,7,,,,,,,,,,,,,,,bulgarian,3,,,,,,,,,,,,,,,,,2016-08-24T08:54:50+00:00,3905,1,600,1500,,
1815240,1,IN,hindi,7,,,,,,,,,,,,,,,czech,3,english,7,,,,,,,,,,,,,,,2020-04-07T02:47:11+00:00,115,1,400,1000,,
1821207,1,GB,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2015-02-04T05:06:25+00:00,8505,1,700,1250,,
1825291,1,ID,english,6,indonesian,7,,,,,,,,,,,,,japanese,1,korean,1,spanish,2,,,,,,,,,,,,,2018-04-18T15:51:43+00:00,656,1,500,1000,,
1829691,0,RU,english,6,russian,7,,,,,,,,,,,,,chinese,1,spanish,1,,,,,,,,,,,,,,,2015-02-11T02:53:13+00:00,171,1,600,1500,,
1843091,1,GB,english,7,,,,,,,,,,,,,,,spanish,3,,,,,,,,,,,,,,,,,2016-08-04T05:47:27+00:00,4583,1,700,795,,
1851757,0,US,english,7,,,,,,,,,,,,,,,russian,6,,,,,,,,,,,,,,,,,2015-02-06T06:17:09+00:00,5906,0,500,1000,,
1858535,1,JP,japanese,7,,,,,,,,,,,,,,,english,6,,,,,,,,,,,,,,,,,2015-02-09T08:25:30+00:00,7776,1,1000,2600,,
1858707,0,GB,english,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-10T02:39:16+00:00,2046,1,1000,2000,,
1881992,0,BR,english,6,portuguese,7,,,,,,,,,,,,,japanese,2,,,,,,,,,,,,,,,,,2020-01-07T02:36:15+00:00,84,1,500,1200,,
1892044,1,FR,english,6,french,7,,,,,,,,,,,,,arabic,3,german,4,other,1,portuguese,6,spanish,6,,,,,,,,,2016-04-29T07:20:48+00:00,1227,1,850,1800,,
1892125,1,UA,english,6,russian,7,ukrainian,7,,,,,,,,,,,french,2,german,5,,,,,,,,,,,,,,,2015-10-21T09:01:45+00:00,3771,1,600,1200,,
1892916,1,GB,english,7,,,,,,,,,,,,,,,chinese,2,,,,,,,,,,,,,,,,,2015-03-04T04:59:51+00:00,931,1,950,1500,,
1905901,0,GB,english,7,,,,,,,,,,,,,,,spanish,3,,,,,,,,,,,,,,,,,2016-04-18T14:13:59+00:00,3511,1,1000,2000,,
1937576,0,RU,english,6,russian,7,,,,,,,,,,,,,french,2,georgian,1,greek(ancient),1,persian(farsi),1,spanish,1,ukrainian,1,,,,,,,2015-03-30T07:10:26+00:00,4386,1,800,1600,,
1946680,1,NZ,english,7,,,,,,,,,,,,,,,french,2,japanese,3,,,,,,,,,,,,,,,2020-04-02T06:15:42+00:00,148,1,400,1200,,
1990912,0,FR,french,7,,,,,,,,,,,,,,,english,6,spanish,6,,,,,,,,,,,,,,,2015-03-24T04:37:29+00:00,5964,1,1300,2000,,
2093138,1,GB,english,7,,,,,,,,,,,,,,,arabic(maghrebi),1,chechen,1,french,2,greek,1,ingush,1,russian,1,slovak,1,spanish,1,,,2019-01-07T13:34:32+00:00,1818,1,600,1500,,
2103027,1,US,english,7,,,,,,,,,,,,,,,arabic,3,arabic(maghrebi),3,chinese,1,french,1,german,5,russian,1,,,,,,,2017-01-21T04:35:29+00:00,3835,1,600,1100,,
2368249,1,GB,english,7,,,,,,,,,,,,,,,chinese,1,japanese,1,,,,,,,,,,,,,,,2018-05-18T17:15:19+00:00,1707,1,100,1600,,
2374377,1,DE,english,6,german,7,,,,,,,,,,,,,dutch,2,japanese,4,vietnamese,1,,,,,,,,,,,,,2017-02-27T20:21:53+00:00,2751,1,900,1500,,
2404952,0,CH,english,7,french,7,russian,7,,,,,,,,,,,german,2,spanish,5,,,,,,,,,,,,,,,2015-05-05T10:45:45+00:00,744,1,1000,2000,,
2411270,1,GB,chinese,6,english,7,,,,,,,,,,,,,italian,6,korean,2,portuguese,6,spanish,4,,,,,,,,,,,2020-02-24T15:31:47+00:00,350,1,700,1200,,
2411978,1,IT,italian,7,,,,,,,,,,,,,,,english,5,french,1,german,1,,,,,,,,,,,,,2017-06-20T15:46:16+00:00,919,1,550,1380,,
2414772,1,RU,russian,7,,,,,,,,,,,,,,,english,6,spanish,3,,,,,,,,,,,,,,,2018-10-10T10:20:38+00:00,6,1,300,800,,
2415256,1,BR,english,7,portuguese,7,,,,,,,,,,,,,hebrew,2,spanish,5,,,,,,,,,,,,,,,2015-04-30T03:57:23+00:00,1304,1,200,1200,,
2420822,1,KR,korean,7,,,,,,,,,,,,,,,english,2,french,1,russian,1,spanish,1,,,,,,,,,,,2017-05-13T10:35:38+00:00,2578,1,700,1500,,
2421527,0,IT,chinese,6,english,6,italian,7,japanese,6,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-10T08:34:12+00:00,3467,1,1400,2500,,
2422931,1,DE,german,7,,,,,,,,,,,,,,,english,6,french,2,portuguese,3,spanish,5,,,,,,,,,,,2016-05-11T09:24:02+00:00,1080,1,900,1400,,
2431735,1,GB,english,7,,,,,,,,,,,,,,,japanese,2,spanish,1,,,,,,,,,,,,,,,2020-05-21T11:25:34+00:00,22,1,400,1500,,
2444777,1,SY,arabic,7,english,6,turkish,6,,,,,,,,,,,russian,2,,,,,,,,,,,,,,,,,2020-04-14T07:28:22+00:00,42,1,300,800,,
2448008,1,EG,arabic,7,arabic(egyptian),7,arabic(modernstandard),7,czech,6,english,6,polish,6,russian,6,slovak,6,ukrainian,6,,,,,,,,,,,,,,,,,2017-09-30T07:30:57+00:00,740,1,200,400,,
2456124,1,GB,english,7,japanese,6,,,,,,,,,,,,,chinese,1,russian,5,spanish,5,,,,,,,,,,,,,2016-08-02T08:35:48+00:00,1629,1,1000,1600,,
2464412,1,US,english,7,,,,,,,,,,,,,,,arabic,1,chinese,3,french,1,german,1,japanese,1,korean,1,russian,1,spanish,1,,,2016-09-26T16:07:13+00:00,1479,0,400,800,,
2476024,1,RU,english,6,korean,6,russian,7,,,,,,,,,,,spanish,1,,,,,,,,,,,,,,,,,2019-06-12T12:12:34+00:00,232,1,390,600,,
2480847,0,IL,english,6,hebrew,7,,,,,,,,,,,,,french,1,spanish,5,,,,,,,,,,,,,,,2018-04-05T16:20:54+00:00,775,1,1290,1650,,
2483137,0,RU,czech,6,english,6,italian,6,russian,7,,,,,,,,,french,4,german,4,greek,1,spanish,3,,,,,,,,,,,2017-10-06T15:54:55+00:00,1479,1,1200,2500,,
2486267,1,IT,italian,7,,,,,,,,,,,,,,,english,5,french,4,other,1,,,,,,,,,,,,,2015-08-14T08:15:54+00:00,601,1,800,2500,,
2496290,0,ES,spanish,7,,,,,,,,,,,,,,,english,4,galician,7,italian,4,portuguese,3,,,,,,,,,,,2019-11-05T03:26:24+00:00,235,0,500,1200,,
2496503,1,CN,chinese,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2015-06-19T11:43:03+00:00,1884,1,750,1920,,
2496776,0,GB,english,7,,,,,,,,,,,,,,,french,5,italian,4,japanese,2,portuguese,2,russian,4,,,,,,,,,2019-10-11T10:15:13+00:00,662,1,500,1700,,
2500702,1,GB,english,7,,,,,,,,,,,,,,,japanese,2,,,,,,,,,,,,,,,,,2020-01-25T09:52:12+00:00,175,0,500,1100,,
2504745,1,ID,indonesian,7,,,,,,,,,,,,,,,chinese,4,english,5,japanese,4,,,,,,,,,,,,,2019-02-28T10:46:15+00:00,224,1,400,800,,
2515691,0,GB,english,7,,,,,,,,,,,,,,,spanish,2,,,,,,,,,,,,,,,,,2017-02-16T18:56:10+00:00,416,1,600,1200,,
2522141,1,RU,english,6,romanian,6,russian,7,,,,,,,,,,,greek,1,turkish,1,,,,,,,,,,,,,,,2019-11-18T10:42:16+00:00,120,1,300,600,,
2526987,1,ES,catalan,7,spanish,7,,,,,,,,,,,,,chinese,1,dutch,4,english,6,french,3,italian,3,russian,1,,,,,,,2018-07-24T22:38:00+00:00,2075,1,750,1400,,
2539925,1,GB,english,7,,,,,,,,,,,,,,,french,2,georgian,1,greek,3,russian,1,,,,,,,,,,,2016-08-10T09:44:01+00:00,3351,0,550,2000,,
2548490,1,EG,arabic,7,arabic(egyptian),7,arabic(modernstandard),7,,,,,,,,,,,english,5,german,2,russian,1,spanish,1,,,,,,,,,,,2016-07-27T09:34:50+00:00,1706,1,550,950,,
2553284,1,IT,italian,7,,,,,,,,,,,,,,,english,4,french,4,spanish,2,,,,,,,,,,,,,2016-07-13T09:41:41+00:00,1055,1,450,850,,
2580485,1,KR,korean,7,,,,,,,,,,,,,,,dutch,1,english,5,other,1,,,,,,,,,,,,,2015-07-12T05:38:20+00:00,1000,1,600,1400,,
2587168,0,GB,english,7,,,,,,,,,,,,,,,french,5,japanese,1,spanish,3,,,,,,,,,,,,,2019-11-12T10:13:07+00:00,271,1,100,3000,,
2591540,1,GB,english,7,,,,,,,,,,,,,,,chinese,3,chinese(cantonese),3,french,2,italian,2,,,,,,,,,,,2016-10-24T07:02:06+00:00,3662,1,1250,2995,,
2597473,1,FR,french,7,,,,,,,,,,,,,,,english,4,spanish,3,,,,,,,,,,,,,,,2015-08-25T07:19:06+00:00,1738,1,500,1200,,
2599494,1,ES,spanish,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2018-02-07T13:37:47+00:00,1479,1,500,2100,,
2621338,1,IR,english,6,persian(farsi),7,,,,,,,,,,,,,french,1,other,1,,,,,,,,,,,,,,,2019-04-11T09:23:32+00:00,74,1,300,900,,
2626124,0,VE,english,7,spanish,7,,,,,,,,,,,,,chinese,1,french,1,italian,5,other,1,,,,,,,,,,,2015-08-10T08:25:23+00:00,2286,1,1000,1890,,
2648029,1,UA,russian,7,ukrainian,7,,,,,,,,,,,,,english,6,,,,,,,,,,,,,,,,,2015-09-14T10:30:45+00:00,376,1,100,1000,,
2658153,1,CN,chinese,7,,,,,,,,,,,,,,,english,6,french,1,japanese,3,,,,,,,,,,,,,2018-06-12T10:52:36+00:00,229,1,600,1400,,
2687987,1,RU,russian,7,,,,,,,,,,,,,,,english,4,italian,2,spanish,1,,,,,,,,,,,,,2016-03-08T08:45:56+00:00,1306,1,500,900,80,C1
2688549,1,PH,english,7,,,,,,,,,,,,,,,filipino(tagalog),7,,,,,,,,,,,,,,,,,2016-11-22T06:24:32+00:00,1463,1,650,1100,,
2690265,1,US,english,7,,,,,,,,,,,,,,,french,5,latvian,2,,,,,,,,,,,,,,,2016-08-02T08:39:20+00:00,8042,1,800,1700,,
2694599,1,RU,russian,7,,,,,,,,,,,,,,,english,5,spanish,4,german,3,vietnamese,3,,,,,,,,,,,2015-09-25T02:53:10+00:00,3038,1,300,1100,,
2698772,0,GB,english,7,,,,,,,,,,,,,,,catalan,4,czech,3,italian,3,japanese,2,russian,5,spanish,5,,,,,,,2018-07-20T09:59:08+00:00,155,1,800,1850,,
2713120,1,SE,swedish,7,,,,,,,,,,,,,,,english,6,,,,,,,,,,,,,,,,,2016-11-27T04:41:54+00:00,2192,1,500,1500,,
2725407,1,CN,chinese,7,,,,,,,,,,,,,,,english,5,japanese,1,,,,,,,,,,,,,,,2017-01-29T05:47:52+00:00,1119,1,700,1290,,
2735220,1,VE,spanish,7,,,,,,,,,,,,,,,english,2,,,,,,,,,,,,,,,,,2015-10-22T07:52:36+00:00,777,1,400,995,,
2740581,1,GB,english,7,,,,,,,,,,,,,,,chinese(cantonese),2,french,4,italian,1,,,,,,,,,,,,,2019-08-05T19:10:59+00:00,8,1,1000,2000,,
2744559,1,RO,english,6,french,6,romanian,7,,,,,,,,,,,portuguese,2,russian,3,,,,,,,,,,,,,,,2016-06-27T06:49:24+00:00,578,1,500,800,,
2749825,1,FR,french,7,,,,,,,,,,,,,,,english,6,japanese,6,other,1,,,,,,,,,,,,,2016-01-19T04:17:49+00:00,5735,1,1400,1600,,
2754430,1,US,english,7,,,,,,,,,,,,,,,french,1,italian,4,,,,,,,,,,,,,,,2016-10-26T08:15:09+00:00,1287,1,800,1800,,
2757272,1,JP,japanese,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2016-09-24T10:06:01+00:00,1487,1,1000,1700,,
2759204,1,US,english,7,,,,,,,,,,,,,,,chinese,6,german,6,,,,,,,,,,,,,,,2015-10-13T09:33:14+00:00,923,1,700,1300,,
2788180,1,DE,german,7,,,,,,,,,,,,,,,english,6,french,4,indonesian,2,korean,1,russian,3,turkish,1,,,,,,,2017-01-04T16:02:29+00:00,513,1,600,1950,,
2793832,1,RU,english,6,russian,7,,,,,,,,,,,,,italian,2,,,,,,,,,,,,,,,,,2015-11-17T05:50:32+00:00,3240,1,500,1300,,
2815865,1,BY,russian,7,,,,,,,,,,,,,,,belarusian,5,english,4,italian,1,spanish,4,,,,,,,,,,,2015-10-22T07:42:18+00:00,2560,1,250,1400,,
2823323,0,GB,english,7,,,,,,,,,,,,,,,german,5,russian,1,,,,,,,,,,,,,,,2020-04-30T07:52:43+00:00,65,1,500,1400,,
2834669,1,RU,english,6,russian,7,,,,,,,,,,,,,chinese,4,french,3,german,2,,,,,,,,,,,,,2016-07-14T16:16:00+00:00,6461,1,600,900,,
2837265,1,NG,english,7,,,,,,,,,,,,,,,hungarian,2,igbo,5,nigerianpidgin,6,,,,,,,,,,,,,2016-09-21T10:13:41+00:00,1153,1,400,850,,
2837397,1,VN,vietnamese,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2020-03-25T13:01:35+00:00,93,1,100,600,,
2837803,1,IN,english,7,hindi,7,portuguese,6,sanskrit,7,,,,,,,,,chinese,2,french,4,german,4,italian,5,spanish,5,,,,,,,,,2017-02-10T04:07:47+00:00,2533,0,600,800,,
2841454,1,BR,english,6,portuguese,7,,,,,,,,,,,,,french,1,spanish,4,,,,,,,,,,,,,,,2018-10-10T10:04:09+00:00,2826,1,699,1000,,
2843897,1,MY,english,7,indonesian,7,malay,7,,,,,,,,,,,chinese,7,dutch,6,,,,,,,,,,,,,,,2017-09-25T14:42:18+00:00,102,1,330,1000,,
2854984,1,BR,portuguese,7,,,,,,,,,,,,,,,chinese,5,english,6,french,3,german,3,japanese,3,russian,1,spanish,2,,,,,2016-06-28T08:44:15+00:00,2342,0,500,1000,,
2880638,1,GB,english,7,,,,,,,,,,,,,,,spanish,0,,,,,,,,,,,,,,,,,2018-10-25T13:33:29+00:00,2088,1,1000,1200,,
2899603,1,CH,french,7,,,,,,,,,,,,,,,english,4,german,3,italian,4,spanish,4,,,,,,,,,,,2016-06-28T08:30:50+00:00,808,1,400,1500,,
2902602,1,RU,russian,7,,,,,,,,,,,,,,,english,6,german,3,,,,,,,,,,,,,,,2016-04-20T10:44:15+00:00,3195,1,700,1400,,
2911013,1,GB,english,7,,,,,,,,,,,,,,,chinese,1,,,,,,,,,,,,,,,,,2016-08-10T09:06:43+00:00,828,1,600,1400,,
2918216,1,CN,chinese,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2015-12-25T09:44:10+00:00,987,1,900,2300,,
2919066,1,IT,italian,7,,,,,,,,,,,,,,,arabic(modernstandard),1,english,4,french,4,portuguese,3,spanish,4,,,,,,,,,2019-02-27T11:03:44+00:00,746,1,900,3100,,
2928861,1,EG,arabic,7,arabic(modernstandard),7,,,,,,,,,,,,,arabic(egyptian),7,english,5,french,1,spanish,1,turkish,1,,,,,,,,,2016-07-08T07:43:51+00:00,1114,1,600,1300,,
2930955,0,RS,english,6,italian,6,serbian,7,,,,,,,,,,,arabic,1,spanish,4,,,,,,,,,,,,,,,2020-05-05T11:33:02+00:00,38,1,200,900,,
2936685,0,GB,english,7,,,,,,,,,,,,,,,spanish,4,welsh,3,,,,,,,,,,,,,,,2015-12-17T09:08:03+00:00,3800,0,1200,1600,,
2940399,1,UA,english,6,russian,7,ukrainian,7,,,,,,,,,,,french,4,german,5,italian,5,polish,5,spanish,4,turkish,5,,,,,,,2016-03-15T08:11:56+00:00,3349,1,400,1400,63,B2
2942246,0,RU,russian,7,,,,,,,,,,,,,,,chinese(other),1,english,4,greek,6,,,,,,,,,,,,,2019-10-09T08:34:14+00:00,247,1,400,1200,,
2949539,0,CN,chinese,7,,,,,,,,,,,,,,,english,4,japanese,1,spanish,2,,,,,,,,,,,,,2020-04-14T09:50:40+00:00,94,1,500,800,,
2955530,1,DE,english,7,german,7,,,,,,,,,,,,,chinese,5,french,5,japanese,5,,,,,,,,,,,,,2015-12-28T05:57:56+00:00,929,1,1100,1800,,
2957210,1,TR,turkish,7,,,,,,,,,,,,,,,arabic,1,english,6,german,1,italian,6,russian,3,spanish,1,,,,,,,2017-03-27T22:05:48+00:00,580,1,150,900,,
2966524,1,IL,hebrew,7,,,,,,,,,,,,,,,arabic(levantine),1,english,7,french,1,german,4,greek(ancient),1,italian,7,japanese,4,,,,,2016-07-05T07:41:19+00:00,4595,1,700,1400,,
2972824,1,IT,italian,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2016-09-04T12:42:34+00:00,775,1,100,700,,
2977055,1,BR,portuguese,7,,,,,,,,,,,,,,,english,1,spanish,5,,,,,,,,,,,,,,,2017-01-14T04:51:16+00:00,325,1,300,600,,
2979584,1,CZ,czech,7,,,,,,,,,,,,,,,romanian,1,spanish,1,portuguese,5,english,5,polish,5,russian,4,turkish,2,,,,,2017-07-11T08:13:19+00:00,467,1,800,2200,,
2981865,1,CN,chinese,7,,,,,,,,,,,,,,,english,3,,,,,,,,,,,,,,,,,2016-09-05T10:04:46+00:00,904,1,700,1200,,
2984947,1,GB,english,7,,,,,,,,,,,,,,,german,1,spanish,4,,,,,,,,,,,,,,,2020-05-11T11:45:34+00:00,33,1,200,1000,,
2987863,0,IT,english,6,italian,7,,,,,,,,,,,,,other,1,spanish,4,,,,,,,,,,,,,,,2020-04-27T07:16:33+00:00,29,1,100,1500,,
2987886,1,RU,chinese,6,english,6,russian,7,,,,,,,,,,,georgian,2,japanese,2,latvian,1,macedonian,1,spanish,1,,,,,,,,,2016-06-29T09:02:58+00:00,6183,1,1000,1700,,
2989592,0,GB,english,7,,,,,,,,,,,,,,,chinese,2,,,,,,,,,,,,,,,,,2016-02-12T08:31:00+00:00,8383,1,950,1900,,
3007774,1,IT,italian,7,spanish,7,,,,,,,,,,,,,catalan,2,english,5,french,3,portuguese,3,sardinian,4,,,,,,,,,2016-04-08T10:13:09+00:00,1008,1,699,1999,,
3008340,1,US,dutch,7,english,7,swedish,6,,,,,,,,,,,french,2,german,5,spanish,4,turkish,2,,,,,,,,,,,2020-06-08T11:34:28+00:00,8,0,400,950,,
3008641,1,PL,catalan,6,polish,7,spanish,6,,,,,,,,,,,english,5,french,1,german,2,italian,4,,,,,,,,,,,2020-03-24T13:26:25+00:00,21,1,200,750,,
3015210,1,GB,english,7,,,,,,,,,,,,,,,malay,2,,,,,,,,,,,,,,,,,2016-08-18T07:56:21+00:00,2565,1,800,1500,,
3016082,1,US,english,7,,,,,,,,,,,,,,,chinese,3,french,6,italian,5,japanese,3,korean,3,other,1,portuguese,4,russian,4,spanish,4,2016-08-30T08:55:37+00:00,5957,1,2498,2999,,
3019343,1,US,english,7,spanish,6,,,,,,,,,,,,,portuguese,3,,,,,,,,,,,,,,,,,2018-04-27T14:12:30+00:00,1678,1,800,1500,,
3028116,0,US,english,7,,,,,,,,,,,,,,,spanish,5,,,,,,,,,,,,,,,,,2016-02-02T09:11:49+00:00,5998,1,1599,4499,,
3042961,1,CO,spanish,7,,,,,,,,,,,,,,,english,2,french,1,,,,,,,,,,,,,,,2020-05-12T03:28:09+00:00,11,1,200,500,,
3045322,0,CA,english,7,,,,,,,,,,,,,,,french,5,german,2,korean,2,russian,1,,,,,,,,,,,2016-09-18T08:30:44+00:00,250,1,500,1600,,
3051919,0,DE,english,6,french,6,german,7,,,,,,,,,,,chinese,1,portuguese,1,spanish,5,,,,,,,,,,,,,2020-05-05T11:31:08+00:00,287,1,1400,2600,,
3056216,0,TR,english,6,turkish,7,,,,,,,,,,,,,hindi,1,persian(farsi),1,spanish,2,,,,,,,,,,,,,2017-12-30T13:22:21+00:00,302,1,300,1000,,
3057197,1,RU,english,6,russian,7,ukrainian,7,,,,,,,,,,,arabic(modernstandard),2,hebrew,1,polish,1,spanish,2,swahili,1,,,,,,,,,2018-04-18T15:38:47+00:00,1515,1,300,600,,
3065171,1,FR,esperanto,6,french,7,,,,,,,,,,,,,english,4,german,1,italian,4,portuguese,2,spanish,4,swedish,1,,,,,,,2016-05-24T08:52:40+00:00,2308,1,400,900,,
3067637,1,FR,french,7,,,,,,,,,,,,,,,croatian,1,english,4,spanish,2,,,,,,,,,,,,,2019-03-12T15:34:10+00:00,529,0,500,400,,
3080992,1,DE,german,7,,,,,,,,,,,,,,,english,6,spanish,1,,,,,,,,,,,,,,,2016-03-01T09:08:47+00:00,2264,1,1400,4000,,
3084009,0,ES,spanish,7,,,,,,,,,,,,,,,english,5,galician,3,,,,,,,,,,,,,,,2016-04-12T03:36:50+00:00,5950,1,599,2200,,
3087018,1,ES,spanish,7,,,,,,,,,,,,,,,english,5,german,1,latvian,1,russian,1,,,,,,,,,,,2016-06-08T02:20:31+00:00,1939,1,650,2100,,
3095959,1,CN,chinese,7,,,,,,,,,,,,,,,english,5,french,3,japanese,1,,,,,,,,,,,,,2020-02-27T09:27:28+00:00,31,0,0,800,,
3097257,1,IT,italian,7,,,,,,,,,,,,,,,english,5,portuguese,1,spanish,5,,,,,,,,,,,,,2020-02-06T07:53:26+00:00,97,1,500,1000,,
3100430,1,ES,spanish,7,,,,,,,,,,,,,,,dutch,4,english,4,french,2,,,,,,,,,,,,,2016-04-21T06:44:01+00:00,1366,1,600,1400,,
3107052,0,RU,english,6,russian,7,spanish,6,,,,,,,,,,,french,4,,,,,,,,,,,,,,,,,2020-02-12T03:29:02+00:00,255,1,300,1500,,
3111293,0,GB,english,7,,,,,,,,,,,,,,,french,1,hindi,1,italian,2,tamil,7,,,,,,,,,,,2020-05-15T07:21:48+00:00,81,1,500,900,,
3113556,0,MX,spanish,7,,,,,,,,,,,,,,,english,5,french,1,german,6,,,,,,,,,,,,,2020-03-28T04:02:54+00:00,94,1,800,1750,,
3115093,1,IT,italian,7,,,,,,,,,,,,,,,english,5,spanish,4,,,,,,,,,,,,,,,2016-03-22T09:05:03+00:00,1056,1,799,1399,,
